id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
132,2026-2028年宜昌市职工大额补助承办服务项目中标结果公告,2026-2028年宜昌市职工大额补助承办服务项目中标结果公告,40.0,宜昌市医疗保障服务中心,中国太平洋人寿保险股份有限公司宜昌中心支公司,公开招标
133,荆州市养老保险服务中心荆州市2025年度建筑项目重点企业工伤预防政策宣传培训项目第二次成交结果公告,荆州市养老保险服务中心荆州市2025年度建筑项目重点企业工伤预防政策宣传培训项目第二次成交结果公告,176.55,荆州市养老保险服务中心,武汉博晟安全技术股份有限公司,公开招标
134,行政科室相关管理系统,行政科室相关管理系统结果公告（采购包1、2）,600000.0,泉州市第一医院,北京时医康科技发展有限公司,公开招标
135,国家税务总局东莞市税务局机关2026年物业管理服务项目,国家税务总局东莞市税务局机关2026年物业管理服务项目中标公告,7808400.0,国家税务总局东莞市税务局,深圳市万科物业服务有限公司,公开招标
136,国家税务总局东莞市税务局厚街税务分局2026年食堂食材配送供应服务项目,国家税务总局东莞市税务局厚街税务分局2026年食堂食材配送供应服务项目中标公告,0.0,国家税务总局东莞市税务局,东莞市食胜农副产品供应有限公司,公开招标
137,国家税务总局东莞市税务局虎门税务分局及第一稽查局2026年食堂食材配送供应服务项目,国家税务总局东莞市税务局虎门税务分局及第一稽查局2026年食堂食材配送供应服务项目中标公告,0.0,国家税务总局东莞市税务局,广东栀子花餐饮服务管理有限公司,公开招标
138,临沧市人民医院2025年第一批医疗设备采购项目（检验检测类）（四次）,临沧市人民医院2025年第一批医疗设备采购项目（检验检测类）（四次）中标公告,27.0,临沧市人民医院,云南博勤商贸有限公司,公开招标
139,昆明市第三人民医院全自动分枝杆菌培养监测仪等设备采购项目,昆明市第三人民医院全自动分枝杆菌培养监测仪等设备采购项目中标结果公告,5.9,昆明市第三人民医院,云南石砰商贸有限公司,公开招标
140,楚雄彝族自治州人民医院2025年检验科一批医疗设备采购,楚雄彝族自治州人民医院2025年检验科一批医疗设备采购（标项3：全自动酶联免疫工作站）中标公告,116.0,楚雄彝族自治州人民医院,云南维动乐医疗器械有限公司,公开招标
141,广安市邻水县入河排污口规范化建设项目,广安市邻水生态环境局广安市邻水县入河排污口规范化建设项目中标（成交）结果公告,566.8,广安市邻水生态环境局,未知,公开招标
142,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（七包）中标结果公告,27.82,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
143,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（六包）中标结果公告,43.05,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
144,国家税务总局东莞市税务局长安税务分局2026年食堂食材配送供应服务项目,国家税务总局东莞市税务局长安税务分局2026年食堂食材配送供应服务项目中标公告,0.0,国家税务总局东莞市税务局长安税务分局,东莞市宏冠膳食管理服务有限公司,公开招标
145,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（五包）中标结果公告,48.1,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
146,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（四包）中标结果公告,62.64,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
147,罗甸县民政局殡葬服务中心购买服务项目,罗甸县民政局殡葬服务中心购买服务项目的中标(成交)结果公告,169.7,罗甸县民政局,未知,公开招标
148,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（三包）中标结果公告,39.86,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
149,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（二包）中标结果公告,48.26,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
150,2025年张掖国家湿地公园芦苇杂草清除清运项目,2025年张掖国家湿地公园芦苇杂草清除清运项目（一包）中标结果公告,55.03,甘州区黑河湿地国家级自然保护区管理局,未知,公开招标
151,2025年动物公共平台及动科实验平台设备采购项目,四川农业大学2025年动物公共平台及动科实验平台设备采购项目中标（成交）结果公告,6683070.0,四川农业大学,四川启邦正业科技有限公司,公开招标
152,国家税务总局陕西省税务局2025年电子税务局系统运行维护项目,国家税务总局陕西省税务局2025年电子税务局系统运行维护项目中标公告,3088000.0,国家税务总局陕西省税务局,方欣科技有限公司,公开招标
153,中国共产党武汉市江夏区委员会宣传部本级2025年江夏区农家书屋出版物补充更新采购项目中标(成交)结果公告,中国共产党武汉市江夏区委员会宣传部本级2025年江夏区农家书屋出版物补充更新采购项目中标(成交)结果公告,56.6,中国共产党武汉市江夏区委员会宣传部本级,武汉市江夏区新华书店有限公司,公开招标
154,鄂州葛店经济技术开发区综合执法中心建筑垃圾暂存点运营服务中标（成交）结果公告,鄂州葛店经济技术开发区综合执法中心建筑垃圾暂存点运营服务中标（成交）结果公告,67.5,鄂州葛店经济技术开发区综合执法中心,鄂州新市民市政工程有限公司,公开招标
155,首都师范大学2026年保安服务项目（05、06包）,首都师范大学2026年保安服务项目（05、06包）05包中标公告,3179328.0,首都师范大学,戎威远保安服务股份有限公司,公开招标
156,通城经济开发区规划环境影响评价报告编制服务采购中标成交公告,通城经济开发区规划环境影响评价报告编制服务采购中标成交公告,82.3,湖北通城经济开发区管理委员会本级,中南安全环境技术研究院股份有限公司,公开招标
157,国家税务总局昆明市官渡区税务局电梯更换项目（二次）,国家税务总局昆明市官渡区税务局电梯更换项目（二次）中标公告,1260000.0,国家税务总局昆明市官渡区税务局,昆明骏凯电梯有限公司,公开招标
158,国家税务总局陕西省税务局2025年核心征管系统和税务人端平台运行维护项目,国家税务总局陕西省税务局2025年核心征管系统和税务人端平台运行维护项目中标公告,3601200.0,国家税务总局陕西省税务局,中国软件与技术服务股份有限公司,公开招标
159,国家税务总局陕西省税务局2025年电子发票服务平台等系统运行维护项目,国家税务总局陕西省税务局2025年电子发票服务平台等系统运行维护项目中标公告,1760400.0,国家税务总局陕西省税务局,中国软件与技术服务股份有限公司,公开招标
160,管委会机关车辆保障服务,管委会机关车辆保障服务中标公告,2158000.0,北京经济技术开发区综合服务保障中心,北京锐智亦联科技有限公司,公开招标
161,四川大学华西医院手术动力系统（耳鼻喉）采购项目,四川大学华西医院手术动力系统（耳鼻喉）采购项目公开招标中标公告,79000.0,四川大学华西医院,成都佺旭医疗器械有限公司,公开招标
162,山西中医药大学附属医院中医规培实践技能考核基地（信息化）建设项目,山西中医药大学附属医院竞争性磋商山西中医药大学附属医院中医规培实践技能考核基地（信息化）建设项目结果公告,176.86,山西中医药大学附属医院,未知,公开招标
163,德阳市老年病医院住院病区文化建设（VIS）采购项目,德阳市第六人民医院（东汽医院）德阳市老年病医院住院病区文化建设（VIS）采购项目中标（成交）结果公告,1680000.0,德阳市第六人民医院（东汽医院）,成都科凌工程有限责任公司,公开招标
164,招宝山街道专职消防队服务保障项目,宁波安全三江工程咨询招标代理有限公司关于招宝山街道专职消防队服务保障项目中标(成交)结果公告,248.88,宁波市镇海区人民政府招宝山街道办事处,未知,公开招标
165,国家税务总局大厂回族自治县税务局2026-2027年纳税辅助服务采购项目,国家税务总局大厂回族自治县税务局2026-2027年纳税辅助服务采购项目中标公告,2339916.39,国家税务总局大厂回族自治县税务局,廊坊信必达劳务派遣有限公司,公开招标
166,国家税务总局陕西省税务局2025年攻防演练及漏洞挖掘服务项目,国家税务总局陕西省税务局2025年攻防演练及漏洞挖掘服务项目中标公告,1130000.0,国家税务总局陕西省税务局,西安四叶草信息技术有限公司,公开招标
167,滁州市特困供养人员住院医疗护理保险项目（二次）,滁州市特困供养人员住院医疗护理保险项目（二次）中标结果公告,0.0,滁州市民政局,中国人民健康保险股份有限公,公开招标
168,森林消防运兵车采购项目,广元市昭化区林业局森林消防运兵车采购项目中标（成交）结果公告,657000.0,广元市昭化区林业局,四川易优特科技有限公司,公开招标
169,永宁县公安局视频网存储扩容项目,永宁县公安局视频网存储扩容项目中标公告,94.29,永宁县公安局,未知,公开招标
