id,product_name,price,supplier,source,product_category,keyword,collection_time
704,救灾帐篷定制标准户外应急专用救援帐篷订做民用抗洪抢险帐篷,788.0,北京金企定制科技有限公司,百度爱采购,其他,救援帐篷,2026-01-17
705,户外民用救援帐篷应急抢险救援棉帐篷加厚牛津布救灾物资,850.0,霸州市禹喆机械厂,百度爱采购,其他,救援帐篷,2026-01-17
706,冰峰 应急救灾帐篷 野外救援帐篷 现货24小时及时发,560.0,玉田县鸦鸿桥冰峰户外用品厂,百度爱采购,其他,救援帐篷,2026-01-17
707,民政应急抢险救援帐篷18平方米救灾帐篷户外加厚保暖指挥帐篷,1700.0,霸州市沃来救援装备有限公司,百度爱采购,其他,救援帐篷,2026-01-17
708,应急救灾帐篷防疫卫生户外救援帐篷抢险防汛隔离民政标准,1200.0,郑州郑发消防设备销售有限公司,百度爱采购,其他,救援帐篷,2026-01-17
709,救援帐篷 空间大 抗撕裂抗老化 防风抗雨 临时住宿 亚图卓凡,750.0,河北亚图帐篷有限公司,百度爱采购,其他,救援帐篷,2026-01-17
710,抗震国标救灾帐篷 野外救援帐篷 防雨带胶牛津布 运输快速,600.0,唐山森中亿户外用品有限公司,百度爱采购,其他,救援帐篷,2026-01-17
711,津彩乐童 救援充气帐篷 大型快速搭建防雨保暖应急抗疫救援帐篷,180.0,天津市津彩乐童户外用品有限公司,百度爱采购,其他,救援帐篷,2026-01-17
712,湖 北篷程供应救灾抢险救援帐篷 应急防疫指挥蓝色单棉帐篷房 厂家,610.0,唐山市篷程户外用品有限公司,百度爱采购,其他,救援帐篷,2026-01-17
713,卫生应急框架帐篷 双层结构野战救灾户外救援帐篷,350.0,上海悦乾实业有限公司,百度爱采购,其他,救援帐篷,2026-01-17
714,卫生充气帐篷地震抢险救援帐篷红十字篷房户外防雨卫生帐篷,500.0,霸州市霸州镇万齐电力器材厂,百度爱采购,其他,救援帐篷,2026-01-17
715,浩宇供应多种规格卫生应急救援帐篷定制加工,1000.0,唐山浩宇帐篷有限公司,百度爱采购,其他,救援帐篷,2026-01-17
716,爱瑞斯应急救灾物资防疫卫生户外救援帐篷工厂一手货源批发,898.0,四川爱瑞斯家居用品有限公司,百度爱采购,其他,救援帐篷,2026-01-17
717,12平米应急救援帐篷 核酸检测隔离牛津布篷 不易变形 支持定制,980.0,山东稻香机械设备有限公司,百度爱采购,其他,救援帐篷,2026-01-17
718,应急救灾棉帐篷 12㎡标准国标帐蓬消防救援帐篷 质量保障支持过检,1850.0,河北佳有鼎科技有限公司,百度爱采购,其他,救援帐篷,2026-01-17
719,浩宇 蓝色户外救援帐篷 民政应急救灾帐篷 用料厚实 源头工厂,600.0,唐山浩宇帐篷有限公司,百度爱采购,其他,救援帐篷,2026-01-17
720,医疗救援帐篷 白色指挥帐篷演戏演练帐篷 京诚豪斯,180.0,河北京诚豪斯帐篷有限公司,百度爱采购,其他,救援帐篷,2026-01-17
721,37平米网架卫生帐篷 网架式救灾援外帐篷 野外拱型救援帐篷,22900.0,霸州市森汛安消防护用品 ull,百度爱采购,其他,救援帐篷,2026-01-17
722,宏达 2个人5分钟能快速安装完成 轻便快捷可拆卸 医疗救援帐篷,597.0,珠海市斗门区白蕉镇宏达帐篷批发商行,百度爱采购,其他,救援帐篷,2026-01-17
723,PTQ120米韩式抛投器 紧急救援用品 水陆两用 使用方便,550.0,济宁鸿业工矿设备有限公司,百度爱采购,其他,救援用品,2026-01-17
724,户外防灾非常持出袋PU铝布救灾应急包个人救援用品背包,45.0,霸州市靓影救援安全设备部（个体工商户）,百度爱采购,其他,救援用品,2026-01-17
725,防汛抢险救援用品 玻璃钢硬底橡皮艇钓鱼船 6-7人军绿色,2400.0,北京宏大凯盛商贸有限公司,百度爱采购,其他,救援用品,2026-01-17
726,野外防汛抢险救援用品 铝合金硬底橡皮艇钓鱼船 6-7人军绿色,950.0,北京东方强晟科技有限公司,百度爱采购,其他,救援用品,2026-01-17
727,消防抗洪用品 应急救援抗洪 抗灾洪涝 送货上门 库存充足 厂商,1.25,石家庄宁泊帆篷纺织有限公司,百度爱采购,其他,救援用品,2026-01-17
728,卡尔森 漂浮救援板 水域救援安全防护用品 有效方式积水,1000.0,青岛峰汇安全设备有限公司,百度爱采购,其他,救援用品,2026-01-17
729,救援清洗工具 安全防护用具洗消器 紧急救援用,30.0,赫赛尔应急设备（河北）有限公司,百度爱采购,其他,救援用品,2026-01-17
730,百图喜安全防护用品提供 加拿大马斯托 “指挥官”冰面救援服,1000.0,上海百图喜安全防护用品有限公司,百度爱采购,其他,救援用品,2026-01-17
731,地震应急生存包595-D-617型野外救生用品手提包家庭应急救援包,278.0,霸州市重安消防器材厂,百度爱采购,其他,救援用品,2026-01-17
732,金虎劳保用品 防暴警察战术头盔 防震地震救援专用 生产厂家 厂家批发,20.0,成都金虎和美劳保用品有限公司,百度爱采购,其他,救援用品,2026-01-17
733,消防员脸盆消防救援脸 盆内务装备深蓝色洗漱用具火焰蓝标配,12.0,济宁市裕泽工业科技有限公司,百度爱采购,其他,救援用品,2026-01-17
734,恒筑抗震抢险救援应急收纳包户外防灾救生斜挎包野外用品健康背包,42.0,霸州市恒筑防护用品有限公司,百度爱采购,其他,救援用品,2026-01-17
735,消逸抗震抢险救援应急收纳包户外防灾救生斜挎包野外用品健康背包,42.0,霸州市消逸防护用品有限公司,百度爱采购,其他,救援用品,2026-01-17
736,抗震抢险救援应急收纳包户外防灾救生斜挎包野外用品健康背包,42.0,宏炬消防装 ull有限公司,百度爱采购,其他,救援用品,2026-01-17
737,百图喜安全防护用品供应 远距离救生抛投器防汛水域救援,1000.0,上海百图喜安全防护用品有限公司,百度爱采购,其他,救援用品,2026-01-17
738,户外急救保温毯便携式银色急救毯应急抢险救援生存救生毯用品,5.0,霸州市汛喆救援设备有限公司,百度爱采购,其他,救援用品,2026-01-17
739,消防柜防汛器材存放柜紧急救援储存装备箱安全防护用品应急物资柜,255.0,重庆川迪家具有限责任公司,百度爱采购,其他,救援用品,2026-01-17
740,篷程户外用品消防 救灾 应急 工厂 户外 仓储 婚礼 抗震 防汛 抢险 救援 帐篷,600.0,唐山市篷程户外用品有限公司,百度爱采购,其他,救援用品,2026-01-17
741,防汛应急抗洪救生圈消防用品成人游泳圈带反光条实心救援圈威固,13.0,霸州市霸州镇威固工业设备销售中心,百度爱采购,其他,救援用品,2026-01-17
742,厂家批发安全防护用具 户外安全斧碳钢逃生救援工具,20.0,济宁华冠安全设备有限公司,百度爱采购,其他,救援用品,2026-01-17
743,哈肯安全防护用品提供 美国PMI 绳索基础救援工具套装,100.0,哈肯国际贸 ull有限公司,百度爱采购,其他,救援用品,2026-01-17
744,水上作业防护用具水域救援个人装备包防汛救灾多用途套装,2690.0,霸州市赛予电力科技有限公司,百度爱采购,其他,救援用品,2026-01-17
745,万亿国债汇聚科安 水域救援 船用保温用具 救生艇用筏用睡袋,70.0,北京汇聚科安应急装备科技有限公司,百度爱采购,其他,救援用品,2026-01-17
746,加厚应急物资柜消防柜防疫救援器材柜防护用品紧急设备置物展示箱,120.0,诚远消防设备（山东）有限公司,百度爱采购,设备,救援用品,2026-01-17
747,玻璃钢救生用品存放箱 加厚河岸边救援救生衣救生圈救生绳防汛应急,80.0,中安消防设备（山东）有限公司,百度爱采购,其他,救援用品,2026-01-17
748,万亿国债汇聚科安 水域救援 船用保温用具 救生艇用筏用睡袋汇聚科安,70.0,陕西华盛众安应急装备科技有限公司,百度爱采购,其他,救援用品,2026-01-17
749,急救包 便携救援工具包医疗套装急救包 户外应急用品药品收纳包,2000.0,山东恒泰安防救援装备制造有限公司,百度爱采购,其他,救援用品,2026-01-17
750,户外急救包装备求生工具套装野生存应急包多功能防水战地 救援用品,269.0,北京中诚源创环保科技有限公司,百度爱采购,其他,救援用品,2026-01-17
751,皮划艇 路亚艇 水域救援 厂家供应 硬质 加厚 山丘 耐磨 森泰户外用品,2000.0,连云港森泰户外用品有限公司,百度爱采购,其他,救援用品,2026-01-17
752,抗震救灾应急装备包便携式防汛组合工具19件套抢险救援用品套装,550.0,霸州市万木安消防装备有限公司,百度爱采购,其他,救援用品,2026-01-17
753,学校科技馆设备墙上智能互动科普装置科普实验仪器红外测温设备,6888.0,深圳市奇思妙想教育科技有限公司,百度爱采购,设备,教学仪器,2026-01-17
754,先尚（CimFAX） 教学+书籍 厂家直售 高拍仪 T1580 Plus,2990.0,广州先尚计算机科技有限公司,百度爱采购,其他,教学仪器,2026-01-17
755,BKW075 竖流式沉淀池 教学仪器 步控高教仪器实训设备 厂家发货,6000.0,苏州市步控自动化科技有限公司,百度爱采购,设备,教学仪器,2026-01-17
756,宝尔教学仪器 小学初中高中数学物理教学演示用教具 地球仪 厂家直发,30.0,菏泽宝尔科教仪器有限公司,百度爱采购,其他,教学仪器,2026-01-17
757,燃气管网水力工况实验台 大有实验装置 燃气工程教学仪器实验设备,300.0,上海大有仪器设备有限公司,百度爱采购,设备,教学仪器,2026-01-17
758,育创 伯努利方程实验装置 试验实训教学仪器定制,4800.0,长沙育创仪器设备有限公司,百度爱采购,其他,教学仪器,2026-01-17
759,一控 生产 实验教学设备 定制教学仪器 多场景适用,273.0,武汉一控自动化科技有限公司,百度爱采购,设备,教学仪器,2026-01-17
760,博才 机械基础多媒体仿真设计综合实验装置 教学仪器 BC-82,188.0,上海博才教学仪器设备制造有限公司,百度爱采购,机械,教学仪器,2026-01-17
761,广泰教学设备 纯电动汽车电池组实验台教学仪器,42000.0,江西广泰教仪科技有限公司,百度爱采购,设备,教学仪器,2026-01-17
762,08A网孔型电工电子电拖教学仪器实验设备实训装置机电一体化,50.0,浙江阳旭教学仪器设备有限责任公司,百度爱采购,设备,教学仪器,2026-01-17
763,超导磁悬浮演示实验装置 物理实验器材 中学教学仪器厂家直销,2000.0,长春市长城教学仪器有限公司,百度爱采购,其他,教学仪器,2026-01-17
764,德祥仪器 教学实验设备 恒温恒湿实验箱厂家 多样化的接口选项,19800.0,东莞市德祥仪器有限公司,百度爱采购,设备,教学仪器,2026-01-17
765,骨密度检测仪 骨密度仪器品牌 安装使用教学 品源 BMD-A7,,品源医疗（江苏）有限公司,百度爱采购,其他,教学仪器,2026-01-17
766,电子反应时测试仪 学校心理教学仪器 型号HP202,,北京美华仪科技有限公司,百度爱采购,电子,教学仪器,2026-01-17
767,教学科研用绿色建筑节能气候室 人工气候室 新励仪器,1.0,宁波新励仪器设备有限公司,百度爱采购,其他,教学仪器,2026-01-17
768,视野计 手台二用 高校教学实验仪器 测视力试验,450.0,河南恒之奇实业有限公司,百度爱采购,其他,教学仪器,2026-01-17
769,脑功能成像采集仪器 多功能科研教学专用设备,3950000.0,北京津发科技股份有限公司,百度爱采购,设备,教学仪器,2026-01-17
770,DYR071 综合传热性能实验台 工程热力学教学实训设备 大有仪器,300.0,上海大有仪器设备有限公司,百度爱采购,设备,教学仪器,2026-01-17
771,中学教学仪器 龙煤 空气压缩引火仪 物理实验器材,1300.0,山东龙煤工矿机械集团有限公司,百度爱采购,其他,教学仪器,2026-01-17
772,KZJ45矿用自救培训教学仪器 内容丰富 全面了解自救器相关知识,260.0,华矿重工有限公司第一分公司,百度爱采购,其他,教学仪器,2026-01-17
773,教师用磁性绘图桌 制图桌 多功能测绘桌 教学专用仪器 JS-Z20型 可定制,2500.0,徐州君晟教学设备有限公司,百度爱采购,其他,教学仪器,2026-01-17
774,迈克尔逊干涉仪 型号：ZRX-09614 教学实验仪器 中瑞祥科技,,北京中瑞祥科技有限公司,百度爱采购,其他,教学仪器,2026-01-17
775,HQ小台面科普主题馆 教室教学简易科普仪器 社区科普主题展科技馆,1600.0,武汉皓奇科技发展有限公司,百度爱采购,其他,教学仪器,2026-01-17
776,2022国标驾校验收汽车驾驶模拟器学车培训练习机动车教学仪器设备,8500.0,温州虹联科教设备有限公司,百度爱采购,设备,教学仪器,2026-01-17
777,车站AFC售检票教学仪器 翼式门型检票机 票务实操考核软件,67300.0,广州翼梭电子科技有限公司,百度爱采购,软件,教学仪器,2026-01-17
778,恒温摇床 提供视频教学 YCT-50A 用于工业生产 捷呈仪器,6760.0,上海捷呈实验仪器有限公司,百度爱采购,其他,教学仪器,2026-01-17
779,亚克力教学仪器定制 教学科教仪器 教学演示用 可拆卸 强度高,230.0,天津臻诚科技有限公司,百度爱采购,其他,教学仪器,2026-01-17
780,【厂家直供】医用监护仪嵌入式开发系统仪器实验室教学设备,2000.0,启东汤森教学仪器有限公司,百度爱采购,设备,教学仪器,2026-01-17
781,数学教学仪器 30306006601口算练习器 华展全套仪器,11.0,山东华展教学仪器有限公司,百度爱采购,其他,教学仪器,2026-01-17
782,【博览】 裂隙灯显微镜 清晰度高 视场开阔 操作便捷,,上海博览光电仪器有限公司,百度爱采购,其他,显微镜,2026-01-17
783,阳瑞Nano3DX进口X射线显微镜 灰白全自动智能型微焦点衍射仪,1000000.0,广州阳瑞仪器科技有限公司,百度爱采购,其他,显微镜,2026-01-17
784,铭显 MX-AFM 原子力探针显微镜 国产新标杆 性价比之选,300000.0,苏州铭显精密仪器有限公司,百度爱采购,其他,显微镜,2026-01-17
785,视频显微镜360度无死角工业电子放大镜 三维电子,1888.0,苏州鸥斯特光学仪器有限公司,百度爱采购,电子,显微镜,2026-01-17
786,精创DEUM超声波电子显微镜 陶瓷基板检测 国际执行标准 专业工具,956700.0,苏州精创光学仪器有限公司,百度爱采购,电子,显微镜,2026-01-17
787,金相显微镜4XC-W倒置配套大视野目镜高清摄像装置多行业应用,5700.0,济南金相仪器设备有限公司,百度爱采购,其他,显微镜,2026-01-17
788,高清连续变倍视频数码金相试样显微镜 DVM系列 观察清晰 操作简单,5000.0,迈格仪器（苏州）有限公司,百度爱采购,其他,显微镜,2026-01-17
789,台硕金相工具测量显微镜高精度微观测量高清工显光学测量显微仪,98000.0,台硕检测设备（苏州）有限公司,百度爱采购,其他,显微镜,2026-01-17
790,博恩口腔手术显微镜DOM3000系列 4k影像 重构想象,,上海博恩登特科技有限公司,百度爱采购,其他,显微镜,2026-01-17
791,Hyper MF/MF-U 176系列 - 高精度测量显微镜 高精 ullum,20800.0,蚌埠羽丰仪器设备有限公司,百度爱采购,其他,显微镜,2026-01-17
792,口腔显微镜 多款型号配置 满足不同医生所需 资质齐全,1.0,上海博恩登特科技有限公司,百度爱采购,其他,显微镜,2026-01-17
793,NANOS分析型台式扫描电子显微镜 提供丰富的配置及功能,88.0,上海迈科英诺科学仪器有限公司,百度爱采购,电子,显微镜,2026-01-17
794,高清显微镜CCD相机 荧光明场暗场观察适用 200/500万像素 欣诺梦达z1,5500.0,武汉欣诺梦达科技有限公司,百度爱采购,其他,显微镜,2026-01-17
795,高分辨率连续变倍单筒视频显微镜 探针台配件 多种款式 欣诺梦达z6,5000.0,武汉欣诺梦达科技有限公司,百度爱采购,其他,显微镜,2026-01-17
796,电脑型3D视频显微镜 电子显微镜光学测量仪 诚立 图像清晰稳定,22000.0,东莞市诚立仪器有限公司,百度爱采购,电子,显微镜,2026-01-17
797,体视显微镜SG-8050D主要用于产品的宏观检验、能够检验裂纹、裂口,100.0,上海光学仪器一厂,百度爱采购,其他,显微镜,2026-01-17
798,工业检测金相显微镜VHM-500 反射光源 维翰光电科技 VIHENT,12500.0,上海维翰光电科技有限公司,百度爱采购,其他,显微镜,2026-01-17
799,奥林巴斯正置显微镜BX43 研究级 双目/三目/荧光,50.0,成贯仪器（上海）有限公司,百度爱采购,其他,显微镜,2026-01-17
800,DL-XC200相差显微镜 连接数码相机观可察实时动态图像,5777.0,青岛动力伟业环保设备有限公司,百度爱采购,其他,显微镜,2026-01-17
801,奥林巴斯OLYMPUS双目显微镜 CX21 可用于生物教学,4000.0,北京海洋蓝天科技发展有限公司,百度爱采购,其他,显微镜,2026-01-17
802,OLYMPUS BX3M系列BX53M 工业金相显微镜 对金属材料、零部件等检测,299000.0,钧一检测技术（上海）有限公司,百度爱采购,其他,显微镜,2026-01-17
803,力领FL8500W三目倒置金相显微镜 分析 实验室光学仪器,1000.0,济南力领试验机有限公司,百度爱采购,实验室,显微镜,2026-01-17
804,米淇科技 金相显微镜物镜 同焦面性设计 顺丰包邮,1200.0,长沙米淇仪器设备有限公司,百度爱采购,其他,显微镜,2026-01-17
805,电子显微镜 材料科学 空间分辨出色 较优软件功能 善时仪器,400000.0,深圳市善时仪器有限公司,百度爱采购,软件,显微镜,2026-01-17
806,日本 奥林巴斯OLYMPUS BX53MRF显微镜300万高清可拍照,55000.0,珠海市澳翔科技有限公司,百度爱采购,其他,显微镜,2026-01-17
807,MC-8026高清电子显微镜 一体机型连续变倍操作简单,2600.0,深圳市晟视科技有限公司,百度爱采购,电子,显微镜,2026-01-17
808,无穷远生@物显微镜500万像 无限远平场物镜成像清晰,12300.0,上海丙林电子科技有限公司,百度爱采购,其他,显微镜,2026-01-17
809,超景深三维数码显微镜 3D超景显微测量仪 数字式三维视频显微设备,356000.0,苏州福佰特仪器科技有限公司,百度爱采购,设备,显微镜,2026-01-17
810,YJSX211-CCD光学显微镜 带四孔转换器 厂家定制批发,4800.0,云南远锦光学仪器有限公司,百度爱采购,其他,显微镜,2026-01-17
811,CI5500 MICRO 微字符喷码机 文字图案喷印机 包装袋纸箱喷码机,50000.0,广州市蓝新机电设备有限公司,百度爱采购,其他,条码打印机,2026-01-17
812,商用条码打印机支持多种介质打印 操作简单 惠佰数科,12000.0,合肥惠佰数码科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
813,斑马ZT510t条码打印机工业型二维码打印不干胶标签机,1.5,辽宁鹏瑞新材料科技发展有限公司,百度爱采购,其他,条码打印机,2026-01-17
814,斑马zebra-zt510工业级条码打印机不干胶快递物流二维码打印机,8450.0,苏州索锐达信息科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
815,宏尚 ZEBRA ZT620 工业标签条码打印机 商超物流仓储快递单打印机,29800.0,重庆市宏尚科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
816,立象Argox MX-300标签打印机工业级条码打印机二维码标签机,9750.0,深圳市峰业信息技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
817,日本 SATO 佐藤 条码打印机 升级版 CL4NX PLUS / CZ408TT,2950.0,藤野贸易（广州）有限公司,百度爱采购,其他,条码打印机,2026-01-17
818,新北洋条码打印机BTP-2100E 300米碳带大卷纸 桌面型 伟航标签机,880.0,深圳市伟航条码技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
819,立象DX-2300/3200/4100条码打印机300DPI工业标签机,5500.0,深圳市零达时代科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
820,nullTTP-244CE/244plus条码打印机 200dpi 台式 桌面型,920.0,南京旭生电子信息技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
821,POSTEK博思德 E | Ei系列 商业级条码打印机E200 (203 dpi）USB+串口,1020.0,深圳市易臻电子科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
822,RFID桌面条码打印机 兼容多种芯片类型 制造领域管理,7699.0,深圳市睿丰厚德物联网科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
823,条码打印机 博思得 G-2108 工业级标签打印机 二维码打印机,1800.0,西安艾创物联科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
824,芯烨XP-451打印机 主机自带切刀 不干胶快递面单吊牌标签条码打印机,1500.0,温州钰林文化用品有限公司,百度爱采购,其他,条码打印机,2026-01-17
825,成 都超市打印机 商场收银机TSC244条码打印机立像,1050.0,成都中思科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
826,高清条码打印机 1200dpi 可变条码可扫描 厂家直供 现货,3980.0,合肥惠佰数码科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
827,TSC TTP-244Pro 条码打印机标签机合格证服装吊牌 咨询下单,889.0,北京云祥鼎泰科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
828,冠威 混合基碳带 条码标签打印机专用 规格齐全,1.08,苏州冠威热敏纸有限公司,百度爱采购,其他,条码打印机,2026-01-17
829,印佳彩 三防热敏纸标签纸 条码打印机不干胶标签定制厂家,0.04,佛山市顺德区印佳彩标签有限公司,百度爱采购,其他,条码打印机,2026-01-17
830,条码打印机 热敏标签打印机 双通道打印 300dpi,3199.99,广州市宝比万像科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
831,博思得Postek TX2/TX3/TX6高性能条码打印机/标签打印机,30000.0,深圳市谷得条码技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
832,ZEBRA ZT620宽幅条码打印机203dpi/300dpi精度工业不干胶标签打印,21000.0,深圳市奥深条码技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
833,POSTEK博思得GX3工业级条码打印机 资产管理水洗唛标签打印机,4690.0,西安汉信自动识别技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
834,桌面型条码打印机 热敏快递物流电子面单 速度快,1380.0,郑州铁信智慧商贸有限公司,百度爱采购,电子,条码打印机,2026-01-17
835,二维码彩色标签打印机 条码可变 小字清晰 生鲜食品专用 惠佰数科,45000.0,合肥惠佰数码科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
836,供应博思德通用型条码打印机G2108和G3106不干胶标签纸打印机,2800.0,深圳市易臻电子科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
837,SATO CL4NX 203dpi通用型4英寸智能条码打印机边扫码边打印,6400.0,南京旭生电子信息技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
838,小型手持移动蓝牙无线wifi58mm热敏不干胶标签便携式条码打印机,120.0,佛山市欧睿智能科技有限公司,百度爱采购,其他,条码打印机,2026-01-17
839,斑 ullGX430T条码打印机300dpi 多功能好用条码标签打印机,3580.0,深圳市锋睿条码科技技术有限公司,百度爱采购,其他,条码打印机,2026-01-17
840,钻石级反光贴一级五类全棱镜交通标志V类国标反光膜道路标牌,37.0,东莞市路嘉反光材料有限公司,百度爱采购,其他,标牌类,2026-01-17
841,森景精钢软瓷木景区户外文化展示类标牌 可按需定制 品质保证,150.0,石家庄九铭金属制品有限公司,百度爱采购,其他,标牌类,2026-01-17
842,3M4097绿色钻石反光膜5类道路交通标牌反光标牌定制,183.0,江苏麦凯贴工业品科技有限公司,百度爱采购,其他,标牌类,2026-01-17
843,【启航标牌】遗址类公园系列标识 耐候钢仿古做旧生锈工艺标识牌,188.0,河南启航标牌有限公司,百度爱采购,其他,标牌类,2026-01-17
844,秋枫标牌铭牌定制 多类场景适用 工程级反光膜 50年寿命 坚固耐用,2.0,佛山市秋枫标牌有限公司,百度爱采购,其他,标牌类,2026-01-17
845,都美 制作电力标牌 电力设备设施及电力工程适用 金属类,1.88,青岛都美标识有限公司,百度爱采购,设备,标牌类,2026-01-17
846,红色景区标志标牌 旅游区标识 度假村文化类装饰摆件 悠悠广告,300.0,河南悠悠广告有限公司,百度爱采购,其他,标牌类,2026-01-17
847,标识标牌设计 警示类禁止类标志广告牌 棕色景区指路牌,10.0,四川鑫亿方环保工程有限公司,百度爱采购,其他,标牌类,2026-01-17
848,汉华轩制作地产导示 黄铜指示牌 铜腐蚀标牌 提示类标识 前台立牌,999.0,北京汉华轩国际标识制品有限公司,百度爱采购,其他,标牌类,2026-01-17
849,厂家供应不锈钢标识牌 牌照类标牌定做 形状款式多样 可按需定制,1.98,东莞市誉丰标牌有限公司,百度爱采购,其他,标牌类,2026-01-17
850,交通标志牌反光类 实体工厂 高速公路标识牌 道路指示牌 健达,70.0,石家庄市健达交通设施工程有限公司,百度爱采购,其他,标牌类,2026-01-17
851,道路交通指示牌 高速用标识牌 5类牌安全路标标志牌 鑫熙制造,130.0,盐山鑫熙机械制造有限公司,百度爱采购,其他,标牌类,2026-01-17
852,禁止类铝板标识牌电力杆号牌反光警示牌相序牌定制,5.0,石家庄安科电气有限公司,百度爱采购,其他,标牌类,2026-01-17
853,高速标牌定制新标杆！国标四类反光膜+高清数码打印，3天极速交付,110.0,晋江鑫亮路反光材料有限公司,百度爱采购,其他,标牌类,2026-01-17
854,佑邦 标识标牌设计 警示类禁止类标志 工厂目视化产品,1.0,无锡市佑邦安全设备科技有限公司,百度爱采购,其他,标牌类,2026-01-17
855,道路标志牌百米反光牌4类公里牌标志交通限速牌,10.0,沧州潞牛科技有限公司,百度爱采购,其他,标牌类,2026-01-17
856,道路交通指示牌 高速用标识牌 5类牌 安全路标牌 标志牌 瑞邦浩宇,35.0,沣东新城瑞邦浩宇金属制品经营部,百度爱采购,其他,标牌类,2026-01-17
857,钻石级反光膜一级五类全棱镜交通标志V类国标反光贴道路标牌,90.0,昆山腾达胶粘制品有限公司,百度爱采购,其他,标牌类,2026-01-17
858,交通设施厂家现货 市政用4类反光标志牌 配套标杆 情报板框架 量大优,25.0,冠县坤溢交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
859,饶安收费站交通标志牌 路标指示标识牌II类III类IV类,125.0,河北饶安交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
860,澎恒铝业 航道标志牌 乙类主标志 鸣笛标 按需定制,180.0,上海澎恒铝业有限公司,百度爱采购,其他,标牌类,2026-01-17
861,道路交通标志牌 市政指示牌 交通标牌 IV类 支持定制,26.0,河北潞赞交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
862,地铁站进出口安全标识国标五类质保十年反光标牌制作,7526.0,晋江鑫亮路反光材料有限公司,百度爱采购,其他,标牌类,2026-01-17
863,高速用标识牌 5类安全牌 反光警示牌子 交通标志牌,20.0,河北潞赞交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
864,丁字交叉路口警示牌 辅助禁令标识牌 圆形600/800III类IV类反光膜,95.0,河北国城交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
865,华众交通 反光交通标志牌 道路交通标志指示牌 铝制IV类反光膜标识牌,102.0,山东冠县华众交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
866,铝制标牌用于各消费类电子产品 厂家质保 正品保证,1.0,青岛玮瑞标牌有限公司,百度爱采购,电子,标牌类,2026-01-17
867,标牌铜板蚀刻加工 饰品类工艺品定做 刻字上色定制 维枭供应,2.2,惠州市维枭五金制品有限公司,百度爱采购,其他,标牌类,2026-01-17
868,县城商场指示牌 提示警示慢行铝制5类3004标志牌拿图制作,2016.0,河北恒骋交通设施有限公司,百度爱采购,其他,标牌类,2026-01-17
869,玻璃钢格栅板出口加工 走道加厚盖板 高强度 售后无忧 源头厂家,35.0,山东华懋环保科技有限公司,百度爱采购,其他,格栅板,2026-01-17
870,冀晟平台旋转楼梯钢格栅 防滑性好 结构建筑平台格栅板,25.0,安平县冀晟金属丝网制品有限公司,百度爱采购,其他,格栅板,2026-01-17
871,加厚平台踏步板 钢墩墩异形钢格板 热镀锌格栅板,42.0,广东钢墩墩金属制造有限公司,百度爱采购,其他,格栅板,2026-01-17
872,丰旭泽生产 ybt400112007钢格栅板 热镀锌插接钢格栅 防滑格栅板,30.0,无锡丰旭泽钢格板有限公司,百度爱采购,其他,格栅板,2026-01-17
873,韦优 303/30/100热镀锌电厂平台钢格板 钢格栅 高强度 防滑抗磨,25.0,无锡韦优金属构件有限公司,百度爱采购,其他,格栅板,2026-01-17
874,光伏平台走道板 工业排污格栅板 耐磨又耐腐 稳定性好 振工,28.0,河北振工建筑材料有限公司,百度爱采购,其他,格栅板,2026-01-17
875,格栅板 树篦子网格板 地沟盖板 耐腐阻燃 耐酸碱 耐腐蚀,20.0,河北诚至环保设备有限公司,百度爱采购,其他,格栅板,2026-01-17
876,不锈钢钢格板 热镀锌格栅板 高承重钢格栅板 捷东生产厂家 定制,53.0,河北捷东钢格板制造有限公司,百度爱采购,其他,格栅板,2026-01-17
877,佳格美 防锈防腐 化工厂平台用 热镀锌钢格栅板 g325/30/100w,26.0,无锡佳格美金属构件有限公司,百度爱采购,其他,格栅板,2026-01-17
